27.32607942,68.13581204,Mohenjo Daro
32.96484496,73.57451414,Rohtas Fort
31.5881309,74.30950007,Badshahi Mosque
31.74328133,73.95541194,Hiran Minar
30.19928485,71.47170479,Tomb of Shah Rukn-e-Alam
25.89737246,67.90179057,Ranikot Fort
36.3258567,74.66985108,Baltit Fort
28.87987527,71.34287209,Derawar Fort
32.64818761,73.00841782,Khewra Salt Mines
